xmin,ymin,xmax,ymax,Object,label,below_object,below_dist,below_obj_index,side_object,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
870.73046875,427.11914062500006,1004.357421875,459.44824218750006,Winthrop,not_relevant,98862,28.018554687499943,367,WA,100.22021484375,365,28.018554687499943,100.22021484375
1006.5126953125,422.80859375000006,1069.015625,459.44824218750006,WA,not_relevant,COURT,128.23876953124994,392,208,6.4658203125,357,128.23876953124994,6.4658203125
1097.0341796875,420.6533203125,1144.4501953125,448.671875,City:,not_relevant,Telephone:,21.552734375,314,Street,6.4658203125,358,21.552734375,6.4658203125
821.1591796875,455.1376953125,915.9912109375,487.466796875,98862,not_relevant,WA0180000,95.90966796875,391,Winthrop,68.96875,364,95.90966796875,68.96875
1836.29296875,396.9453125,1881.5537109375,424.96386718750006,Aot,not_relevant,Zp.Code:,23.7080078125,369,Aot,0.0,368,23.7080078125,0.0
1769.4794921875,418.498046875,1860.0009765625,450.8271484375,Zp.Code:,not_relevant,REPORT#:,130.39404296875,373,Aot,44.18310546875,368,130.39404296875,-1.0
1631.5419921875,416.3427734375,1687.5791015625,442.2060546875,State:,not_relevant,Email:,22.63037109375,371,Zp.Code:,155.1796875,369,22.63037109375,-1.0
1635.8525390625,442.2060546875,1687.5791015625,461.60351562500006,Email:,not_relevant,(DATE),82.97802734375,372,Zp.Code:,153.0244140625,369,82.97802734375,153.0244140625
1588.4365234375,521.951171875,1657.4052734375,547.814453125,(DATE),not_relevant,PLAINTIFFVS.,77.58984375,374,3A0561352,295.2724609375,385,-1.0,-1.0
1670.3369140625,552.125,1771.634765625,577.98828125,REPORT#:,not_relevant,NAMED,47.416015625,375,REPORT#:,0.0,373,47.416015625,0.0
1478.517578125,599.5410156250001,1612.14453125,625.404296875,PLAINTIFFVS.,not_relevant,MIDDLE,43.10546875,377,NAMED,100.22021484375,375,43.10546875,100.22021484375
1607.833984375,599.5410156250001,1683.2685546875,625.404296875,NAMED,not_relevant,MIDDLE,43.10546875,377,DEFENDANT,87.28857421875,376,43.10546875,-1.0
1676.802734375,599.5410156250001,1788.876953125,625.404296875,DEFENDANT,not_relevant,SFX,44.18310546875,378,DEFENDANT,0.0,376,44.18310546875,0.0
1528.0888671875,642.646484375,1609.9892578125,668.509765625,MIDDLE,not_relevant,YU,21.552734375,379,SFX,185.353515625,378,21.552734375,-1.0
1732.83984375,642.646484375,1775.9453125,670.6650390625,SFX,not_relevant,ZIPCODE,64.658203125,382,CDUCLP,146.55859375,484,64.658203125,-1.0
1517.3125,664.19921875,1566.8837890625,690.0625,YU,not_relevant,RIE,1.07763671875,380,MIDDLE,26.94091796875,377,1.07763671875,26.94091796875
1562.5732421875,664.19921875,1612.14453125,692.2177734375,RIE,not_relevant,STATE,44.18310546875,381,SFX,167.03369140625,378,44.18310546875,167.03369140625
1575.5048828125,709.4599609375,1646.62890625,735.3232421875,STATE,not_relevant,CELUPAGER,65.73583984375,491,WA,62.5029296875,383,65.73583984375,62.5029296875
1702.666015625,709.4599609375,1795.3427734375,733.16796875,ZIPCODE,not_relevant,WORK,65.73583984375,494,983102060,110.99658203125,487,-1.0,-1.0
1648.7841796875,722.3916015625,1698.35546875,748.2548828125,WA,not_relevant,PHONE,52.80419921875,492,ZIPCODE,75.4345703125,382,52.80419921875,75.4345703125
1252.2138671875,526.26171875,1375.064453125,549.9697265625,(SIGNATURE).,not_relevant,INFRACTION#,29.09619140625,395,(DATE),309.28173828125,372,29.09619140625,309.28173828125
1862.15625,526.26171875,1974.23046875,549.9697265625,3A0561352,not_relevant,CDUCLP,119.61767578125,484,3A0561352,0.0,385,119.61767578125,0.0
163.80078125,552.125,312.5146484375,575.8330078124999,INFRACTION,not_relevant,VDISTRICT,26.94091796875,398,TRAFFIC,133.626953125,387,26.94091796875,-1.0
314.669921875,547.814453125,428.8994140625,580.1435546875,TRAFFIC,not_relevant,VDISTRICT,26.94091796875,398,NON-TRAFFICI,136.85986328125,388,26.94091796875,-1.0
426.744140625,547.814453125,590.544921875,580.1435546875,NON-TRAFFICI,not_relevant,COURTOF,24.78564453125,400,PARKING,141.17041015625,389,-1.0,-1.0
601.3212890625,552.125,698.30859375,577.98828125,PARKING,not_relevant,COURTOF,23.7080078125,400,LEAORI#,108.84130859375,390,23.7080078125,-1.0
700.4638671875,554.2802734375,816.8486328125,580.1435546875,LEAORI#,not_relevant,KITSAP,23.7080078125,439,WA0180000,125.005859375,391,23.7080078125,125.005859375
816.8486328125,554.2802734375,950.4755859375,580.1435546875,WA0180000,not_relevant,DISTRICT,24.78564453125,440,COURT,136.85986328125,392,24.78564453125,-1.0
984.9599609375,556.435546875,1056.083984375,582.298828125,COURT,not_relevant,COURT,23.7080078125,441,ORI#,61.42529296875,393,-1.0,61.42529296875
1049.6181640625,556.435546875,1114.2763671875,582.298828125,ORI#,not_relevant,CITY/TOWN,44.18310546875,442,WA018013J,91.59912109375,394,-1.0,91.59912109375
1107.810546875,554.2802734375,1239.2822265625,580.1435546875,WA018013J,not_relevant,ORI#,2.1552734375,393,INFRACTION#,204.7509765625,395,2.1552734375,204.7509765625
1310.40625,554.2802734375,1446.1884765625,580.1435546875,INFRACTION#,not_relevant,WASHINGTON,70.04638671875,473,A,91.59912109375,396,70.04638671875,91.59912109375
1456.96484375,554.2802734375,1482.828125,577.98828125,A,not_relevant,PLAINTIFFVS.,46.33837890625,374,REPORT#:,251.08935546875,373,46.33837890625,-1.0
165.9560546875,580.1435546875,234.9248046875,606.0068359375,INTHE,not_relevant,OSTATE,20.47509765625,401,OF,72.20166015625,402,-1.0,-1.0
234.9248046875,577.98828125,353.46484375,603.8515625,VDISTRICT,not_relevant,INTHE,2.1552734375,397,TRAFFIC,77.58984375,387,2.1552734375,77.58984375
407.3466796875,577.98828125,519.4208984375,603.8515625,MUNICIPAL,not_relevant,COUNTYOF,20.47509765625,404,NON-TRAFFICI,45.2607421875,388,20.47509765625,45.2607421875
517.265625,575.8330078124999,618.5634765625,601.6962890625,COURTOF,not_relevant,MUNICIPAL,2.1552734375,399,PARKING,81.900390625,389,2.1552734375,81.900390625
168.111328125,597.3857421875,262.943359375,629.71484375,OSTATE,not_relevant,DRIVERSLICENSE,45.2607421875,406,OF,57.11474609375,402,45.2607421875,57.11474609375
254.322265625,597.3857421875,290.9619140625,627.5595703125,OF,not_relevant,OSTATE,1.07763671875,401,VDISTRICT,21.552734375,398,1.07763671875,21.552734375
286.6513671875,599.5410156250001,415.9677734375,625.404296875,WASHINGTON,not_relevant,DRIVERSLICENSE,46.33837890625,406,MUNICIPAL,112.07421875,399,-1.0,112.07421875
422.43359375,595.23046875,566.8369140625,627.5595703125,COUNTYOF,not_relevant,STATE/EXPIRES,46.33837890625,474,COURTOF,73.279296875,400,46.33837890625,73.279296875
581.923828125,599.5410156250001,676.755859375,625.404296875,KITSAP,not_relevant,PHOTOIDMATCHED,44.18310546875,475,KITSAP,114.2294921875,439,-1.0,114.2294921875
157.3349609375,646.95703125,329.7568359375,670.6650390625,DRIVERSLICENSE,not_relevant,(SCANNED),22.63037109375,408,NO.,100.22021484375,407,22.63037109375,100.22021484375
323.291015625,644.8017578125,364.2412109375,672.8203125,NO.,not_relevant,WDL666Z6J23B,46.33837890625,409,WA,160.56787109375,478,-1.0,160.56787109375
157.3349609375,668.509765625,260.7880859375,694.373046875,(SCANNED),not_relevant,WDL666Z6J23B,23.7080078125,409,DRIVERSLICENSE,34.484375,406,23.7080078125,34.484375
155.1796875,690.0625,336.22265625,720.236328125,WDL666Z6J23B,not_relevant,4225TRACYTON,19.3974609375,411,WA,258.6328125,478,-1.0,-1.0
150.869140625,713.7705078125,250.01171875,739.6337890625,ADDRESS,not_relevant,EMPLOYER,43.10546875,413,WDL666Z6J23B,45.2607421875,409,43.10546875,45.2607421875
275.875,709.4599609375,469.849609375,739.6337890625,4225TRACYTON,not_relevant,EHHNIGHT,63.58056640625,416,BEACHRDNW,181.04296875,412,63.58056640625,181.04296875
467.6943359375,711.615234375,640.1162109375,735.3232421875,BEACHRDNW,not_relevant,4225TRACYTON,1.07763671875,411,IF,241.390625,445,1.07763671875,241.390625
153.0244140625,756.8759765625,258.6328125,782.7392578125,EMPLOYER,not_relevant,DATEOFBIRTH,22.63037109375,414,'RACE,132.54931640625,415,22.63037109375,-1.0
153.0244140625,776.2734375,299.5830078125,808.6025390625,DATEOFBIRTH,not_relevant,07-27-01,20.47509765625,418,A,98.06494140625,419,20.47509765625,98.06494140625
303.8935546875,778.4287109375,372.8623046875,804.2919921875,'RACE,not_relevant,A,22.63037109375,419,EHHNIGHT,109.9189453125,416,22.63037109375,109.9189453125
392.259765625,776.2734375,504.333984375,799.9814453125,EHHNIGHT,not_relevant,MIERPRETEKNEDED,46.33837890625,498,M,94.83203125,497,-1.0,94.83203125
521.576171875,778.4287109375,573.302734375,804.2919921875,'SEX,not_relevant,M,18.31982421875,497,"5'01""",147.63623046875,455,18.31982421875,-1.0
159.490234375,799.9814453125,267.25390625,825.8447265625,07-27-01,dob,VIOLATIONDATE,23.7080078125,420,DATEOFBIRTH,12.931640625,414,-1.0,12.931640625
306.048828125,799.9814453125,342.6884765625,828.0,A,not_relevant,VIOLATIONDATE,22.63037109375,420,'RACE,14.00927734375,415,22.63037109375,14.00927734375
146.55859375,823.689453125,306.048828125,849.5527343749999,VIOLATIONDATE,not_relevant,GKORABGTO7202023,23.708007812500114,421,A,98.06494140625,419,-1.0,98.06494140625
148.7138671875,845.2421875000001,396.5703125,875.4160156250001,GKORABGTO7202023,not_relevant,VEHLICNO,56.037109374999886,424,18:42,155.1796875,422,56.037109374999886,155.1796875
394.4150390625,845.2421875000001,461.228515625,871.10546875,18:42,not_relevant,GKORABGTO7202023,2.1552734375001137,421,LANG:,71.1240234375,423,2.1552734375001137,71.1240234375
465.5390625,845.2421875000001,532.3525390625,871.10546875,LANG:,not_relevant,EXPIRES,56.037109375,500,MIERPRETEKNEDED,91.59912109375,498,56.037109375,91.59912109375
153.0244140625,903.4345703125,260.7880859375,929.2978515625,VEHLICNO,not_relevant,BPH6444,22.63037109375,425,WA,234.9248046875,503,22.63037109375,-1.0
146.55859375,927.142578125,256.4775390625,950.8505859375,BPH6444,not_relevant,TR#ILICNO,22.63037109375,426,VEHLICNO,5.38818359375,424,22.63037109375,5.38818359375
150.869140625,948.6953125,271.564453125,974.55859375,TR#ILICNO,not_relevant,CMRERCWPANKIFOTHER,44.18310546875,427,WA,230.6142578125,503,44.18310546875,230.6142578125
148.7138671875,993.9560546875,407.3466796875,1017.6640625,CMRERCWPANKIFOTHER,not_relevant,ADDRESS,22.63037109375,430,THAN_DRMVER,185.353515625,428,22.63037109375,185.353515625
400.880859375,993.9560546875,525.88671875,1017.6640625,THAN_DRMVER,not_relevant,EAGLEPLNW,47.416015625,433,PETERSPARK,191.8193359375,429,-1.0,191.8193359375
562.5263671875,989.6455078125,747.8798828125,1019.8193359375,PETERSPARK,not_relevant,YES,90.521484375,543,CITY,362.0859375,538,90.521484375,362.0859375
148.7138671875,1015.5087890625,243.5458984375,1041.3720703125,ADDRESS,not_relevant,7297,23.7080078125,431,CMRERCWPANKIFOTHER,81.900390625,427,23.7080078125,81.900390625
148.7138671875,1039.216796875,206.90625,1065.080078125,7297,not_relevant,LONE,22.63037109375,435,ADDRESS,18.31982421875,430,-1.0,18.31982421875
204.7509765625,1039.216796875,275.875,1065.080078125,LONE,not_relevant,EAGLEPLNW,1.07763671875,433,BREMERTON,830.85791015625,539,1.07763671875,-1.0
273.7197265625,1039.216796875,441.8310546875,1067.2353515625,EAGLEPLNW,not_relevant,LONE,21.552734375,435,BREMERTON,713.3955078125,539,21.552734375,713.3955078125
144.4033203125,1062.9248046875,206.90625,1088.7880859375,7297,not_relevant,ACCIDENT,21.552734375,437,7297,2.1552734375,431,21.552734375,2.1552734375
200.4404296875,1062.9248046875,275.875,1086.6328125,LONE,not_relevant,7297,1.07763671875,434,LONE,2.1552734375,432,1.07763671875,2.1552734375
269.4091796875,1062.9248046875,437.5205078125,1086.6328125,EAGLEPLNW,not_relevant,COMMERCIAL,22.63037109375,540,EAGLEPLNW,4.310546875,433,22.63037109375,4.310546875
146.55859375,1084.4775390625,243.5458984375,1110.3408203125,ACCIDENT,not_relevant,NO,24.78564453125,438,LONE,43.10546875,435,24.78564453125,43.10546875
142.248046875,1108.185546875,189.6640625,1136.2041015625,NO,not_relevant,VEHSPEED,56.037109375,569,ACCIDENT,29.09619140625,437,56.037109375,29.09619140625
698.30859375,577.98828125,788.830078125,603.8515625,KITSAP,not_relevant,THE,46.33837890625,464,LEAORI#,15.0869140625,390,46.33837890625,15.0869140625
790.9853515625,580.1435546875,903.0595703125,603.8515625,DISTRICT,not_relevant,COURT,1.07763671875,441,COURT,173.49951171875,392,1.07763671875,-1.0
896.59375,580.1435546875,987.115234375,606.0068359375,COURT,not_relevant,CITY/TOWN,20.47509765625,442,COURT,78.66748046875,392,20.47509765625,78.66748046875
967.7177734375,601.6962890625,1081.947265625,625.404296875,CITY/TOWN,not_relevant,CERTIFIES,23.7080078125,466,OF,67.89111328125,443,23.7080078125,-1.0
1073.326171875,599.5410156250001,1112.12109375,627.5595703125,OF,not_relevant,SAYS,24.78564453125,468,THE,104.53076171875,470,24.78564453125,-1.0
931.078125,670.6650390625,1032.3759765625,702.994140625,Shaffer,last_name,NEWADDRESS,35.56201171875,446,FIRST,284.49609375,482,35.56201171875,284.49609375
780.208984375,711.615234375,810.3828125,733.16796875,IF,not_relevant,PASSENGER,23.7080078125,448,NEWADDRESS,77.58984375,446,23.7080078125,-1.0
801.76171875,709.4599609375,944.009765625,735.3232421875,NEWADDRESS,not_relevant,PASSENGER,23.7080078125,448,CITY,99.142578125,447,23.7080078125,99.142578125
946.1650390625,709.4599609375,997.8916015625,735.3232421875,CITY,not_relevant,EMPLOCATION,45.2607421875,450,BREMERTON,109.9189453125,449,-1.0,109.9189453125
778.0537109375,733.16796875,903.0595703125,759.03125,PASSENGER,not_relevant,WEIGHT,43.10546875,452,NEWADDRESS,32.3291015625,446,43.10546875,32.3291015625
1006.5126953125,724.546875,1157.3818359375,750.41015625,BREMERTON,not_relevant,EMPLOCATION,30.173828125,450,STATE,529.11962890625,381,30.173828125,529.11962890625
948.3203125,754.720703125,1090.568359375,780.583984375,EMPLOCATION,not_relevant,'EYES,21.552734375,453,'HAIR,113.15185546875,454,21.552734375,113.15185546875
659.513671875,778.4287109375,741.4140625,804.2919921875,HEIGHT,not_relevant,"5'01""",19.3974609375,455,115,134.70458984375,456,19.3974609375,134.70458984375
806.072265625,776.2734375,892.283203125,802.13671875,WEIGHT,not_relevant,115,21.552734375,456,'EYES,140.0927734375,453,21.552734375,140.0927734375
956.94140625,776.2734375,1021.599609375,802.13671875,'EYES,not_relevant,BRO,20.47509765625,457,EMPLOCATION,30.173828125,450,20.47509765625,30.173828125
1103.5,776.2734375,1161.6923828125,802.13671875,'HAIR,not_relevant,BRO,20.47509765625,458,RESIDENTIAL,186.43115234375,488,20.47509765625,-1.0
661.6689453125,797.826171875,728.482421875,823.689453125,"5'01""",not_relevant,MIERPRETEKNEDED,23.7080078125,498,HEIGHT,5.38818359375,451,23.7080078125,5.38818359375
810.3828125,797.826171875,859.9541015625,823.689453125,115,not_relevant,'ATLOCATION,23.7080078125,459,WEIGHT,14.00927734375,452,23.7080078125,14.00927734375
956.94140625,793.515625,1025.91015625,825.8447265625,BRO,not_relevant,PINE,23.7080078125,460,RDNE,98.06494140625,461,23.7080078125,-1.0
1109.9658203125,795.6708984375,1168.158203125,823.689453125,BRO,not_relevant,RDNE,23.7080078125,461,RESIDENTIAL,179.96533203125,488,23.7080078125,179.96533203125
819.00390625,821.5341796875,950.4755859375,847.3974609374999,'ATLOCATION,not_relevant,REF.TRAFFICWAY,22.63037109375,462,BRO,106.68603515625,457,22.63037109375,106.68603515625
989.2705078125,817.2236328125,1056.083984375,849.5527343749999,PINE,not_relevant,REF.TRAFFICWAY,23.7080078125,462,RDNE,66.8134765625,461,-1.0,66.8134765625
1047.462890625,817.2236328125,1131.5185546875,849.5527343749999,RDNE,not_relevant,ONAE,54.95947265625,529,BRO,49.5712890625,458,54.95947265625,49.5712890625
821.1591796875,845.2421875000001,991.42578125,868.9501953125,REF.TRAFFICWAY,not_relevant,OPERATEPARK,32.3291015625,525,PINE,116.384765625,460,32.3291015625,116.384765625
797.451171875,922.83203125,939.69921875,946.5400390625,MITSUBISHL,not_relevant,YES,159.490234375,545,TR#2LICNO,308.2041015625,535,159.490234375,308.2041015625
734.9482421875,623.2490234375,782.3642578125,651.267578125,THE,not_relevant,PHOTOIDMATCHED,19.3974609375,475,UNDERSIGNED,88.3662109375,465,19.3974609375,88.3662109375
778.0537109375,625.404296875,915.9912109375,649.1123046875,UNDERSIGNED,not_relevant,PHOTOIDMATCHED,19.3974609375,475,LAST,105.6083984375,477,19.3974609375,-1.0
913.8359375,625.404296875,1012.978515625,649.1123046875,CERTIFIES,not_relevant,AND,1.07763671875,467,SAYS,116.384765625,468,1.07763671875,-1.0
1006.5126953125,625.404296875,1056.083984375,651.267578125,AND,not_relevant,Shaffer,48.49365234375,444,SAYS,48.49365234375,468,-1.0,48.49365234375
1051.7734375,625.404296875,1107.810546875,651.267578125,SAYS,not_relevant,BREMERTON,99.142578125,449,OF,12.931640625,443,99.142578125,12.931640625
1103.5,625.404296875,1181.08984375,651.267578125,THATIN,not_relevant,BREMERTON,99.142578125,449,THE,54.95947265625,470,99.142578125,54.95947265625
1174.6240234375,625.404296875,1219.884765625,651.267578125,THE,not_relevant,PUBLICI,251.08935546875,530,STATE,49.5712890625,471,251.08935546875,49.5712890625
1213.4189453125,625.404296875,1280.232421875,651.267578125,STATE,not_relevant,OFI,1.07763671875,472,WASHINGTON,122.8505859375,473,1.07763671875,-1.0
1275.921875,627.5595703125,1310.40625,651.267578125,OFI,not_relevant,FIRST,20.47509765625,482,WASHINGTON,76.51220703125,473,20.47509765625,76.51220703125
1303.9404296875,625.404296875,1435.412109375,649.1123046875,WASHINGTON,not_relevant,OFI,2.1552734375,472,MIDDLE,199.36279296875,377,-1.0,-1.0
467.6943359375,644.8017578125,622.8740234375,670.6650390625,STATE/EXPIRES,not_relevant,WA,21.552734375,478,YES,141.17041015625,480,21.552734375,-1.0
646.58203125,644.8017578125,840.556640625,668.509765625,PHOTOIDMATCHED,not_relevant,YES,30.173828125,480,THE,15.0869140625,464,30.173828125,15.0869140625
855.6435546875,644.8017578125,922.45703125,670.6650390625,NAME:,not_relevant,NEWADDRESS,64.658203125,446,LAST,63.58056640625,477,-1.0,63.58056640625
924.6123046875,644.8017578125,980.6494140625,670.6650390625,LAST,not_relevant,Shaffer,29.09619140625,444,CERTIFIES,10.7763671875,466,29.09619140625,10.7763671875
478.470703125,666.3544921875,530.197265625,692.2177734375,WA,not_relevant,BEACHRDNW,44.18310546875,412,STATE/EXPIRES,40.9501953125,474,44.18310546875,40.9501953125
536.6630859375,666.3544921875,637.9609375,692.2177734375,03-01-28,not_relevant,BEACHRDNW,44.18310546875,412,YES,99.142578125,480,44.18310546875,99.142578125
642.271484375,666.3544921875,730.6376953125,707.3046875,YES,not_relevant,HEIGHT,104.53076171875,451,PHOTOIDMATCHED,57.11474609375,475,104.53076171875,57.11474609375
741.4140625,670.6650390625,808.2275390625,707.3046875,ONO,not_relevant,IF,33.40673828125,445,Shaffer,206.90625,444,33.40673828125,206.90625
1234.9716796875,646.95703125,1297.474609375,672.8203125,FIRST,not_relevant,Linda,26.94091796875,483,OFI,26.94091796875,472,26.94091796875,26.94091796875
1245.748046875,670.6650390625,1325.4931640625,702.994140625,Linda,first_name,RESIDENTIAL,103.453125,488,YU,256.4775390625,379,-1.0,256.4775390625
1860.0009765625,644.8017578125,1941.9013671875,670.6650390625,CDUCLP,not_relevant,NO,21.552734375,486,CDUCLP,0.0,484,21.552734375,0.0
1864.3115234375,664.19921875,1937.5908203125,696.5283203125,DYES,not_relevant,983102060,56.037109375,487,NO,70.04638671875,486,56.037109375,-1.0
1937.5908203125,662.0439453125,2004.404296875,696.5283203125,NO,not_relevant,DYES,1.07763671875,485,NO,0.0,486,1.07763671875,0.0
1801.80859375,724.546875,1918.193359375,748.2548828125,983102060,not_relevant,WORK,50.64892578125,494,983102060,0.0,487,50.64892578125,0.0
1256.5244140625,778.4287109375,1381.5302734375,802.13671875,RESIDENTIAL,not_relevant,HICHWAYPROPERIYI,99.142578125,531,PHONE,93.75439453125,489,99.142578125,93.75439453125
1377.2197265625,776.2734375,1448.34375,802.13671875,PHONE,not_relevant,RESIDENTIAL,1.07763671875,488,NO.,52.80419921875,490,1.07763671875,52.80419921875
1444.033203125,776.2734375,1487.138671875,802.13671875,NO.,not_relevant,AND,100.22021484375,532,CELUPAGER,110.99658203125,491,100.22021484375,110.99658203125
1515.1572265625,776.2734375,1638.0078125,799.9814453125,CELUPAGER,not_relevant,M.P.,44.18310546875,509,PHONE,93.75439453125,492,44.18310546875,93.75439453125
1633.697265625,776.2734375,1706.9765625,799.9814453125,PHONE,not_relevant,CIYICOUNTY,44.18310546875,510,NO.,52.80419921875,493,44.18310546875,52.80419921875
1700.5107421875,774.1181640625,1745.771484375,802.13671875,NO.,not_relevant,CIYICOUNTY,44.18310546875,510,WORK,84.0556640625,494,44.18310546875,84.0556640625
1773.7900390625,774.1181640625,1840.603515625,799.9814453125,WORK,not_relevant,PHONEN,1.07763671875,495,NO.,110.99658203125,496,1.07763671875,-1.0
1834.1376953125,776.2734375,1907.4169921875,799.9814453125,PHONEN,not_relevant,NO.,1.07763671875,496,PHONEN,0.0,495,1.07763671875,0.0
1894.4853515625,776.2734375,1941.9013671875,802.13671875,NO.,not_relevant,CCLOR,120.6953125,536,NO.,0.0,496,120.6953125,0.0
525.88671875,795.6708984375,560.37109375,823.689453125,M,gender,MIERPRETEKNEDED,24.78564453125,498,'SEX,4.310546875,417,-1.0,4.310546875
465.5390625,819.37890625,715.55078125,849.5527343749999,MIERPRETEKNEDED,not_relevant,LANG:,23.7080078125,423,"5'01""",104.53076171875,455,23.7080078125,104.53076171875
415.9677734375,899.1240234375,487.091796875,931.453125,STATE,not_relevant,WA,22.63037109375,503,EXPIRES,101.2978515625,500,22.63037109375,101.2978515625
508.64453125,901.279296875,597.0107421875,927.142578125,EXPIRES,not_relevant,04-26-24,23.7080078125,504,2007,125.005859375,505,23.7080078125,-1.0
648.7373046875,901.279296875,726.3271484375,927.142578125,VEHYR,not_relevant,2007,22.63037109375,505,DID,29.09619140625,524,22.63037109375,29.09619140625
795.2958984375,901.279296875,857.798828125,927.142578125,MAKE,not_relevant,MITSUBISHL,20.47509765625,463,MODEL,403.0361328125,533,20.47509765625,-1.0
413.8125,920.6767578125,469.849609375,955.1611328125,WA,not_relevant,STATE,21.552734375,506,STATE,9.69873046875,499,21.552734375,9.69873046875
508.64453125,924.9873046875,609.9423828125,950.8505859375,04-26-24,not_relevant,EXPIRES,21.552734375,507,2007,118.5400390625,505,21.552734375,118.5400390625
644.4267578125,920.6767578125,711.240234375,953.005859375,2007,not_relevant,TRYR,22.63037109375,508,VEHYR,9.69873046875,501,22.63037109375,9.69873046875
415.9677734375,946.5400390625,484.9365234375,972.4033203125,STATE,not_relevant,THAN_DRMVER,46.33837890625,428,EXPIRES,101.2978515625,507,46.33837890625,101.2978515625
508.64453125,946.5400390625,594.85546875,972.4033203125,EXPIRES,not_relevant,PETERSPARK,45.2607421875,429,04-26-24,7.54345703125,504,45.2607421875,7.54345703125
646.58203125,946.5400390625,713.3955078125,972.4033203125,TRYR,not_relevant,PETERSPARK,45.2607421875,429,TR#2LICNO,496.79052734375,535,45.2607421875,-1.0
1515.1572265625,819.37890625,1564.728515625,845.2421875000001,M.P.,not_relevant,BLOCK#,21.552734375,512,4000,90.521484375,513,21.552734375,-1.0
1683.2685546875,819.37890625,1812.5849609375,845.2421875000001,CIYICOUNTY,not_relevant,OF,1.07763671875,511,CIYICOUNTY,0.0,510,1.07763671875,0.0
1806.119140625,821.5341796875,1840.603515625,845.2421875000001,OF,not_relevant,PENALTYS,358.85302734375,586,OF,0.0,511,358.85302734375,0.0
1519.4677734375,840.9316406250001,1607.833984375,866.794921875,BLOCK#,not_relevant,STYLE,58.1923828125,515,4000,66.8134765625,513,58.1923828125,66.8134765625
1599.212890625,840.9316406250001,1661.7158203125,866.794921875,4000,not_relevant,STYLE,58.1923828125,515,KITSAP,90.521484375,514,58.1923828125,90.521484375
1681.11328125,838.7763671875001,1760.8583984375,864.6396484375,KITSAP,not_relevant,UTILITY,80.82275390625,516,CIYICOUNTY,26.94091796875,510,-1.0,-1.0
1579.8154296875,899.1240234375,1650.939453125,924.9873046875,STYLE,not_relevant,UTILITY,20.47509765625,516,CCLOR,313.59228515625,536,20.47509765625,-1.0
1579.8154296875,916.3662109375,1683.2685546875,948.6953125,UTILITY,not_relevant,EXPIRES,23.7080078125,518,CCLOR,297.427734375,536,23.7080078125,-1.0
1420.3251953125,944.384765625,1493.6044921875,970.248046875,STATE,not_relevant,TOPROSECUTOR,502.1787109375,607,EXPIRES,100.22021484375,518,502.1787109375,100.22021484375
1510.8466796875,940.07421875,1603.5234375,972.4033203125,EXPIRES,not_relevant,STATE,66.8134765625,520,UTILITY,74.35693359375,516,66.8134765625,74.35693359375
1648.7841796875,940.07421875,1717.7529296875,972.4033203125,TRYR,not_relevant,ZIPCODE,65.73583984375,521,WHITE,251.08935546875,537,65.73583984375,-1.0
1569.0390625,1006.8876953125,1642.318359375,1039.216796875,STATE,not_relevant,WA,22.63037109375,522,98312,106.68603515625,523,22.63037109375,106.68603515625
1672.4921875,1009.04296875,1769.4794921875,1034.90625,ZIPCODE,not_relevant,98312,24.78564453125,523,ZIPCODE,0.0,521,24.78564453125,0.0
1571.1943359375,1032.7509765625,1622.9208984375,1058.6142578125,WA,not_relevant,EPROBABLECAUSE,441.8310546875,625,STATE,8.62109375,520,-1.0,8.62109375
1672.4921875,1030.595703125,1752.2373046875,1062.9248046875,98312,not_relevant,TOTALPENALTYS,371.78466796875,592,ZIPCODE,8.62109375,521,-1.0,-1.0
693.998046875,877.5712890625001,739.2587890625,903.4345703125,DID,not_relevant,VEHYR,23.7080078125,501,OPERATEPARK,92.6767578125,525,23.7080078125,92.6767578125
734.9482421875,877.5712890625001,883.662109375,901.279296875,OPERATEPARK,not_relevant,DID,1.07763671875,524,THE,92.6767578125,526,1.07763671875,92.6767578125
881.5068359375,879.7265624999999,922.45703125,899.1240234375,THE,not_relevant,MITSUBISHL,45.2607421875,463,FOLLOWINGI,77.58984375,527,-1.0,77.58984375
920.3017578125,877.5712890625001,1038.841796875,901.279296875,FOLLOWINGI,not_relevant,MITSUBISHL,45.2607421875,463,VEHICLE,94.83203125,528,-1.0,94.83203125
1030.220703125,877.5712890625001,1118.5869140625,901.279296875,VEHICLE,not_relevant,TR#2LICNO,65.73583984375,535,ONAE,65.73583984375,529,-1.0,65.73583984375
1109.9658203125,875.4160156250001,1170.3134765625,901.279296875,ONAE,not_relevant,VEHICLE,1.07763671875,528,MODEL,89.44384765625,533,1.07763671875,89.44384765625
1157.3818359375,877.5712890625001,1237.126953125,901.279296875,PUBLICI,not_relevant,MODEL,22.63037109375,533,HICHWAYPROPERIYI,134.70458984375,531,22.63037109375,-1.0
1230.6611328125,877.5712890625001,1433.2568359375,901.279296875,HICHWAYPROPERIYI,not_relevant,MODEL,22.63037109375,533,AND,114.2294921875,532,22.63037109375,114.2294921875
1422.48046875,879.7265624999999,1469.896484375,899.1240234375,AND,not_relevant,STATE,67.89111328125,517,CCLOR,482.78125,536,67.89111328125,-1.0
